,Year,Country Name,Country Code,GDP (current $),"Compulsory education, duration (years)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",Expenditure on primary education (% of government expenditure on education),Expenditure on secondary education (% of government expenditure on education),Expenditure on tertiary education (% of government expenditure on education),"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Age
85,2016,Bahrain,BHR,32234973404.2553,9.0,0.0,0.0,0.0,0.0,14.2819995880127,69.2239532470703,23.9291496276855,76.7471084594727,0.0,54.0475997924805,1.29306995868683,0.233390003442764,0.0,0.0,0.0,2.32452011108398,7.22384977340698,0
86,2017,Bahrain,BHR,35473776595.7447,9.0,0.0,0.0,0.0,0.0,14.3398103713989,72.3471069335938,24.4504508972168,79.6901473999023,0.0,56.538158416748,1.27901005744934,0.232549995183945,0.0,0.0,0.0,2.32452011108398,7.22384977340698,1
87,2018,Bahrain,BHR,37801462765.9574,9.0,0.0,0.0,0.0,0.0,21.6051292419434,79.9361190795898,32.3650703430176,87.0229034423828,0.0,64.9282302856445,1.42034995555878,0.244470000267029,0.0,0.0,0.0,2.32452011108398,7.22384977340698,2
88,2019,Bahrain,BHR,38652579787.234,9.0,0.0,0.0,0.0,0.0,21.07081937789915,78.84086990356445,30.534393310546875,88.97768402099611,0.0,65.06440925598142,1.8558250367641476,0.2569325119256975,0.0,0.0,0.0,2.32452011108398,7.22384977340698,3
89,2020,Bahrain,BHR,34729228723.4043,9.0,0.0,0.0,0.0,0.0,23.3337593078613,82.0465087890625,32.736141204834,93.0545425415039,0.0,68.7366790771484,2.04341006278992,0.264780014753342,0.0,0.0,0.0,2.32452011108398,7.22384977340698,4
90,2016,Bangladesh,BGD,221415188000.475,5.0,0.0,72.821533203125,91.867301940918,85.8173065185547,8.50959968566895,41.5008010864258,14.3473196029663,56.3039588928223,8.8502197265625,28.9691696166992,3.48118996620178,0.165959998965263,0.0,64.32827,33.27739,1.53553998470306,11.4192800521851,0
91,2017,Bangladesh,BGD,249710922462.309,5.0,0.0,68.90793228149415,89.19814872741702,80.89148203531903,8.97688007354736,42.6180801391602,14.9236602783203,57.4410705566406,9.32695960998535,29.7941703796387,3.79243993759155,0.179409995675087,0.0,64.32827,33.27739,1.4658000071843433,16.0549793243408,1
92,2018,Bangladesh,BGD,274038973437.275,5.0,0.0,64.9943313598633,86.52899551391604,75.96565755208337,9.36174011230469,43.6428413391113,15.5677995681763,58.3957481384277,9.72739028930664,30.5447692871094,4.01797008514404,0.193049997091293,0.0,64.32827,33.27739,1.3960600296656267,11.6814804077148,2
93,2019,Bangladesh,BGD,302571320445.75,5.0,0.0,56.4992485046387,81.0479431152344,71.0398330688477,9.76054954528809,44.6835517883301,16.2052707672119,61.0552597045898,10.1376104354858,31.330099105835,4.26195001602173,0.20524999499321,0.0,64.32827,33.27739,1.32632005214691,9.27375030517578,3
94,2020,Bangladesh,BGD,323056957972.312,5.0,0.0,57.1671295166016,81.1906890869141,66.11400858561203,14.1016798019409,54.5232086181641,22.3817501068115,62.870059967041,14.5304298400879,36.7704391479492,5.74837017059326,0.245279997587204,0.0,64.32827,33.27739,1.2565800746281934,11.8447504043579,4
95,2016,Barbados,BRB,4830000000.0,11.0,91.9885406494141,99.2898483276367,100.0,95.8917007446289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6064,39.30671,31.08689,4.70732021331787,13.3624496459961,0
96,2017,Barbados,BRB,4978000000.0,11.0,93.28668785095218,98.43356323242185,99.98442268371582,95.5531768798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6064,39.30671,28.54073,4.36638021469116,12.879150390625,1
97,2018,Barbados,BRB,5086500000.0,11.0,94.58483505249026,97.577278137207,99.96884536743164,96.8228340148926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6064,39.30671,25.99457,5.42886018753052,16.358570098877,2
98,2019,Barbados,BRB,5209000000.0,11.0,94.7311935424805,96.130241394043,97.0993576049805,95.9196929931641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6064,39.30671,23.44841,3.20398998260498,10.7784900665283,3
99,2020,Barbados,BRB,4418000000.0,11.0,97.1811294555664,95.8647079467773,99.9376907348633,97.7539672851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6064,39.30671,20.90225,4.29515981674194,16.1424694061279,4
100,2016,Belarus,BLR,47722657820.6675,9.0,0.0,96.25951385498045,96.0510482788086,96.0329132080078,28.303539276123,98.1666870117188,73.7667007446289,99.7885513305664,60.6895790100098,94.7378082275391,0.916729986667633,0.302630007266998,0.0,50.45858,16.10117,4.94654989242554,12.1587800979614,0
101,2017,Belarus,BLR,54726595249.1849,9.0,0.0,94.9021530151367,94.0915374755859,94.3678207397461,28.303539276123,98.1666870117188,73.7667007446289,99.7885513305664,60.6895790100098,94.7378082275391,0.916729986667633,0.302630007266998,0.0,50.45858,16.47839,4.79499006271362,12.2816896438599,1
102,2018,Belarus,BLR,60031262269.3365,9.0,0.0,93.54479217529295,94.30337524414065,93.81492614746095,28.303539276123,98.1666870117188,73.7667007446289,99.7885513305664,60.6895790100098,94.7378082275391,0.916729986667633,0.302630007266998,0.0,50.45858,16.855610000000002,5.38111019134521,13.2640399932861,2
103,2019,Belarus,BLR,64409647193.8044,9.0,0.0,92.1874313354492,92.4047393798828,92.4473419189453,28.303539276123,98.1666870117188,73.7667007446289,99.7885513305664,60.6895790100098,94.7378082275391,0.916729986667633,0.302630007266998,0.0,50.45858,17.232830000000003,4.97947978973389,13.2321500778198,3
104,2020,Belarus,BLR,60258239055.5829,9.0,0.0,90.83007049560545,92.5557022094727,91.5969390869141,28.303539276123,98.1666870117188,73.7667007446289,99.7885513305664,60.6895790100098,94.7378082275391,0.916729986667633,0.302630007266998,0.0,50.45858,17.610050000000005,4.95244979858398,12.8966102600098,4
105,2016,Belgium,BEL,475739588764.759,12.0,93.7514724731445,95.2086563110352,95.0458984375,94.4400863647461,32.1669616699219,84.7895202636719,33.7627182006836,95.6992492675781,32.5408706665039,67.0826416015625,13.6618700027466,0.623889982700348,23.81164,0.0,22.2845,6.46173000335693,12.1649503707886,0
106,2017,Belgium,BEL,501522868356.441,12.0,93.9427032470703,96.2785263061523,95.0934295654297,94.8713226318359,34.68994140625,86.5041732788086,36.3806114196777,95.8703308105469,35.124080657959,69.1504516601563,14.9169998168945,0.648150026798248,23.81164,0.0,22.2845,6.42534017562866,12.3507099151611,1
107,2018,Belgium,BEL,543008499294.079,12.0,93.3263168334961,96.6704864501953,94.501838684082,94.5508499145508,34.2583262125651,87.2144826253255,35.966145833333336,96.3946584065755,34.7124226888021,69.9917195638021,14.968063036600734,0.6100966731707254,23.81164,0.0,22.2845,6.37663984298706,12.2238397598267,2
108,2019,Belgium,BEL,535288715239.999,12.0,93.11373901367189,97.40140151977535,94.229808807373,94.60623168945315,35.3040084838867,88.4269638061523,37.0678596496582,96.7423629760742,35.7981986999512,71.4462585449219,15.6211595535278,0.603200018405914,23.81164,0.0,22.2845,6.334094762802124,12.25328445434575,3
109,2020,Belgium,BEL,521861292586.616,12.0,92.90116119384768,98.1323165893554,93.957778930664,94.6616134643555,36.34969075520829,89.6394449869791,38.16957346598307,97.09006754557291,36.8839747111003,72.9007975260417,16.274256070454868,0.5963033636411026,23.81164,0.0,22.2845,6.291549682617189,12.282729148864798,4
110,2016,Belize,BLZ,1789304087.78561,8.0,0.0,0.0,0.0,0.0,7.88255977630615,52.1646385192871,21.222240447998,81.4364471435547,20.9706192016602,43.2856292724609,1.86265003681183,0.0,33.03149,41.67663,10.06137,7.29365015029907,20.5020198822021,0
111,2017,Belize,BLZ,1858529676.71857,8.0,0.0,0.0,0.0,0.0,7.88255977630615,52.1646385192871,21.222240447998,81.4364471435547,20.9706192016602,43.2856292724609,1.86265003681183,0.0,31.38068,39.95346,9.47148,7.45028018951416,21.6585102081299,1
112,2018,Belize,BLZ,1915899786.96407,8.0,0.0,0.0,0.0,0.0,7.88255977630615,52.1646385192871,21.222240447998,81.4364471435547,20.9706192016602,43.2856292724609,1.86265003681183,0.0,29.729870000000005,38.23029,8.88159,7.47227001190186,22.1137504577637,2
113,2019,Belize,BLZ,1982518540.6134,8.0,0.0,0.0,0.0,0.0,7.88255977630615,52.1646385192871,21.222240447998,81.4364471435547,20.9706192016602,43.2856292724609,1.86265003681183,0.0,28.07906000000001,36.50711999999999,8.291699999999999,7.1383900642395,22.0944194793701,3
114,2020,Belize,BLZ,1636280797.08056,8.0,0.0,0.0,0.0,0.0,7.88255977630615,52.1646385192871,21.222240447998,81.4364471435547,20.9706192016602,43.2856292724609,1.86265003681183,0.0,26.428250000000013,34.78394999999999,7.701809999999998,7.94095993041992,21.5209808349609,4
115,2016,Benin,BEN,11821066152.5979,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89910006523132,18.7914009094238,0
116,2017,Benin,BEN,12701654743.2149,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53558993339539,19.8796501159668,1
117,2018,Benin,BEN,14262407011.5254,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93396997451782,17.7091808319092,2
118,2019,Benin,BEN,14391686632.7821,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96519994735718,17.1680707931519,3
119,2020,Benin,BEN,15651545331.5404,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9872332413991334,16.626960754394602,4
120,2016,Bermuda,BMU,6899911000.0,13.0,0.0,89.3953323364258,95.9330673217773,0.0,31.1083793640137,0.0,54.7408485412598,0.0,40.8106384277344,87.4534378051758,9.99147033691406,1.27531003952026,32.15812,44.39473,16.98494,1.32495999336243,7.77346992492676,0
121,2017,Bermuda,BMU,7142316000.0,13.0,0.0,89.3953323364258,95.9330673217773,0.0,31.1083793640137,0.0,54.7408485412598,0.0,40.8106384277344,87.4534378051758,9.99147033691406,1.27531003952026,32.15812,44.39473,16.98494,1.32495999336243,7.77346992492676,1
122,2018,Bermuda,BMU,7224329000.0,13.0,0.0,89.3953323364258,95.9330673217773,0.0,31.1083793640137,0.0,54.7408485412598,0.0,40.8106384277344,87.4534378051758,9.99147033691406,1.27531003952026,32.15812,44.39473,16.98494,1.32495999336243,7.77346992492676,2
123,2019,Bermuda,BMU,7484113000.0,13.0,0.0,89.3953323364258,95.9330673217773,0.0,31.1083793640137,0.0,54.7408485412598,0.0,40.8106384277344,87.4534378051758,9.99147033691406,1.27531003952026,32.15812,44.39473,16.98494,1.32495999336243,7.77346992492676,3
124,2020,Bermuda,BMU,6842700000.0,13.0,0.0,89.3953323364258,95.9330673217773,0.0,31.1083793640137,0.0,54.7408485412598,0.0,40.8106384277344,87.4534378051758,9.99147033691406,1.27531003952026,32.15812,44.39473,16.98494,1.32495999336243,7.77346992492676,4
125,2016,Bhutan,BTN,2158972129.00307,0.0,0.0,0.0,0.0,0.0,10.1993703842163,28.2215900421143,11.0007400512695,32.3560791015625,10.1993703842163,17.3154907226563,2.15477991104126,0.195490002632141,0.0,0.0,0.0,6.99333000183105,24.6431999206543,0
126,2017,Bhutan,BTN,2450364928.07302,0.0,0.0,0.0,0.0,0.0,10.1993703842163,28.2215900421143,11.0007400512695,32.3560791015625,10.1993703842163,17.3154907226563,2.15477991104126,0.195490002632141,0.0,0.0,0.0,7.2257399559021,23.4572792053223,1
127,2018,Bhutan,BTN,2446866404.93058,0.0,0.0,0.0,0.0,0.0,10.1993703842163,28.2215900421143,11.0007400512695,32.3560791015625,10.1993703842163,17.3154907226563,2.15477991104126,0.195490002632141,0.0,0.0,0.0,6.85084009170532,21.8784408569336,2
128,2019,Bhutan,BTN,2535657068.96575,0.0,0.0,0.0,0.0,0.0,10.1993703842163,28.2215900421143,11.0007400512695,32.3560791015625,10.1993703842163,17.3154907226563,2.15477991104126,0.195490002632141,0.0,0.0,0.0,6.779595136642454,20.3831596374512,3
129,2020,Bhutan,BTN,2315437338.08809,0.0,0.0,0.0,0.0,0.0,10.1993703842163,28.2215900421143,11.0007400512695,32.3560791015625,10.1993703842163,17.3154907226563,2.15477991104126,0.195490002632141,0.0,0.0,0.0,6.708350181579589,15.7853403091431,4
130,2016,Bolivia,BOL,33941126200.0606,14.0,0.0,0.0,0.0,0.0,24.7052993774414,95.3440017700195,31.1075897216797,97.6176071166992,31.1075897216797,79.7990493774414,1.33989000320435,0.186939999461174,0.0,0.0,0.0,0.0,0.0,0
131,2017,Bolivia,BOL,37508642165.3366,14.0,0.0,0.0,0.0,0.0,24.7052993774414,95.3440017700195,31.1075897216797,97.6176071166992,31.1075897216797,79.7990493774414,1.33989000320435,0.186939999461174,0.0,0.0,0.0,0.0,0.0,1
132,2018,Bolivia,BOL,40287647930.4761,14.0,0.0,0.0,0.0,0.0,24.7052993774414,95.3440017700195,31.1075897216797,97.6176071166992,31.1075897216797,79.7990493774414,1.33989000320435,0.186939999461174,0.0,0.0,0.0,0.0,0.0,2
133,2019,Bolivia,BOL,40895322843.7851,14.0,0.0,0.0,0.0,0.0,24.7052993774414,95.3440017700195,31.1075897216797,97.6176071166992,31.1075897216797,79.7990493774414,1.33989000320435,0.186939999461174,0.0,0.0,0.0,0.0,0.0,3
134,2020,Bolivia,BOL,36572764862.8234,14.0,0.0,0.0,0.0,0.0,24.7052993774414,95.3440017700195,31.1075897216797,97.6176071166992,31.1075897216797,79.7990493774414,1.33989000320435,0.186939999461174,0.0,0.0,0.0,0.0,0.0,4
135,2016,Bosnia and Herzegovina,BIH,16914287348.9819,9.0,95.6048965454102,98.1694717407227,95.6470794677734,0.0,8.37728023529053,81.1655578613281,11.8764600753784,83.7491073608398,11.0858602523804,62.3772583007813,1.67553997039795,0.165810003876686,0.0,0.0,0.0,0.0,0.0,0
136,2017,Bosnia and Herzegovina,BIH,18079075770.6713,9.0,95.6048965454102,98.1694717407227,95.94048309326169,0.0,8.930512666702272,82.91744804382321,12.328777551651001,85.66744041442868,11.595145225524924,64.05448913574223,1.64903998374939,0.16980500146746624,0.0,0.0,0.0,0.0,0.0,1
137,2018,Bosnia and Herzegovina,BIH,20177409351.4329,9.0,95.6048965454102,98.1694717407227,96.23388671875,0.0,7.74765014648438,81.3628921508789,11.8616600036621,87.6067810058594,10.8351097106934,63.5065383911133,1.12071001529694,0.190500006079674,0.0,0.0,0.0,0.0,0.0,2
138,2019,Bosnia and Herzegovina,BIH,20201323260.0733,9.0,95.6048965454102,98.1694717407227,96.52729034423831,0.0,10.036977529525757,86.42122840881348,13.233412504196199,89.50410652160642,12.613715171813976,67.40895080566408,1.59604001045227,0.17779499664902676,0.0,0.0,0.0,0.0,0.0,3
139,2020,Bosnia and Herzegovina,BIH,19946496562.9733,9.0,95.6048965454102,98.1694717407227,96.8206939697266,0.0,10.5902099609375,88.1731185913086,13.6857299804688,91.4224395751953,13.1230001449585,69.086181640625,1.56954002380371,0.181789994239807,0.0,0.0,0.0,0.0,0.0,4
140,2016,Botswana,BWA,15082578064.8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97482013702393,16.503589630127,0
141,2017,Botswana,BWA,16088437675.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09999990463257,22.2000007629395,1
142,2018,Botswana,BWA,16914245098.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72133016586304,15.6087102890015,2
143,2019,Botswana,BWA,16593720655.6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91437005996704,15.3527202606201,3
144,2020,Botswana,BWA,15061922801.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5608867009480765,14.969097137451133,4
145,2016,Brazil,BRA,1795693265810.23,14.0,96.9617919921875,97.5982284545898,95.090690612793,96.6319885253906,15.3451795578003,58.2031097412109,0.0,78.4814605712891,15.3451795578003,45.1083183288574,0.764900028705597,0.204339995980263,0.0,0.0,0.0,6.314040184021,15.9288301467896,0
146,2017,Brazil,BRA,2063514688761.98,14.0,97.7680969238281,97.729133605957,97.350341796875,97.5223693847656,15.734580039978,59.1219291687012,0.0,79.6330413818359,15.734580039978,46.1742515563965,0.806580007076263,0.217360004782677,0.0,0.0,0.0,6.32047986984253,16.5049095153809,1
147,2018,Brazil,BRA,1916933708381.89,14.0,96.9968490600586,97.1097564697266,96.7340774536133,96.9330520629883,16.5433902740479,60.0145111083984,0.0,80.2751235961914,16.5433902740479,47.4328689575195,0.957949995994568,0.257620006799698,0.0,0.0,0.0,6.08851003646851,16.1483592987061,2
148,2019,Brazil,BRA,1877824273720.78,14.0,97.01437759399414,96.86552047729501,97.55577087402344,97.08358383178714,17.142495632171702,60.92021179199215,0.0,81.17195510864255,17.142495632171702,48.59514427185056,1.0544749796390533,0.2842600122094155,0.0,0.0,0.0,5.975744962692266,16.25812387466435,3
149,2020,Brazil,BRA,1444733258971.65,14.0,97.03190612792969,96.62128448486341,98.3774642944336,97.234115600586,17.741600990295503,61.8259124755859,0.0,82.06878662109371,17.741600990295503,49.757419586181605,1.1509999632835388,0.310900017619133,0.0,0.0,0.0,5.862979888916021,16.3678884506226,4
150,2016,British Virgin Islands,VGB,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8569,35.07155,35.07155,3.79742002487183,14.3893804550171,0
151,2017,British Virgin Islands,VGB,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8569,35.07155,35.07155,2.66543006896973,15.009349822998,1
152,2018,British Virgin Islands,VGB,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8569,35.07155,35.07155,2.69412994384766,13.9963903427124,2
153,2019,British Virgin Islands,VGB,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8569,35.07155,35.07155,2.918790102005,12.195460319519,3
154,2020,British Virgin Islands,VGB,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8569,35.07155,35.07155,2.62591346104939,13.1613798141479,4
155,2016,Brunei Darussalam,BRN,11400854267.7188,9.0,98.766357421875,95.885383605957,97.4489288330078,96.7688522338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5228,60.84435,18.8945,4.42540979385376,11.4419498443604,0
156,2017,Brunei Darussalam,BRN,12128104859.1498,9.0,98.766357421875,95.885383605957,97.4489288330078,96.7688522338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5228,60.84435,18.8945,4.42540979385376,11.4419498443604,1
157,2018,Brunei Darussalam,BRN,13567351175.0315,9.0,98.766357421875,95.885383605957,97.4489288330078,96.7688522338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5228,60.84435,18.8945,4.42540979385376,11.4419498443604,2
158,2019,Brunei Darussalam,BRN,13469422958.5105,9.0,98.766357421875,95.885383605957,97.4489288330078,96.7688522338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5228,60.84435,18.8945,4.42540979385376,11.4419498443604,3
159,2020,Brunei Darussalam,BRN,12005825769.5087,9.0,98.766357421875,95.885383605957,97.4489288330078,96.7688522338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5228,60.84435,18.8945,4.42540979385376,11.4419498443604,4
160,2016,Bulgaria,BGR,53953897624.4344,11.0,95.9988708496094,96.6049194335938,93.8508529663086,95.5057373046875,24.6281509399414,95.1430511474609,24.6281509399414,0.0,0.0,75.5995407104492,0.0,0.0,0.0,0.0,0.0,4.09102010726929,12.7309503555298,0
161,2017,Bulgaria,BGR,59199447421.4924,11.0,95.9988708496094,96.6049194335938,93.8508529663086,95.5057373046875,24.7128791809082,95.3857192993164,24.7128791809082,0.0,0.0,76.4485397338867,0.0,0.0,0.0,0.0,0.0,4.09102010726929,12.7309503555298,1
162,2018,Bulgaria,BGR,66363422450.2112,11.0,95.9988708496094,96.6049194335938,93.8508529663086,95.5057373046875,25.34081077575685,95.40715026855464,25.34081077575685,0.0,0.0,76.68886947631836,0.0,0.0,0.0,0.0,0.0,4.09102010726929,12.7309503555298,2
163,2019,Bulgaria,BGR,68915416141.9576,11.0,95.9988708496094,96.6049194335938,93.8508529663086,95.5057373046875,25.697140693664576,95.53919982910152,25.697140693664576,0.0,0.0,77.23353385925293,0.0,0.0,0.0,0.0,0.0,4.09102010726929,12.7309503555298,3
164,2020,Bulgaria,BGR,69889347433.4324,11.0,95.9988708496094,96.6049194335938,93.8508529663086,95.5057373046875,26.0534706115723,95.6712493896484,26.0534706115723,0.0,0.0,77.7781982421875,0.0,0.0,0.0,0.0,0.0,4.09102010726929,12.7309503555298,4
165,2016,Burkina Faso,BFA,12833363370.174,10.0,97.5758514404297,90.4944686889648,0.0,0.0,2.14627003669739,12.6708002090454,3.01021003723145,14.7087001800537,2.67569994926453,6.15245008468628,1.34100997447968,0.0598200000822544,0.0,0.0,0.0,5.549964904785149,20.2268314361572,0
166,2017,Burkina Faso,BFA,14106956830.0857,10.0,97.5758514404297,90.4944686889648,0.0,0.0,2.14627003669739,12.6708002090454,3.01021003723145,14.7087001800537,2.67569994926453,6.15245008468628,1.34100997447968,0.0598200000822544,0.0,0.0,0.0,5.62846994400024,21.4440002441406,1
167,2018,Burkina Faso,BFA,15890065019.7634,10.0,97.5758514404297,90.4944686889648,0.0,0.0,2.14627003669739,12.6708002090454,3.01021003723145,14.7087001800537,2.67569994926453,6.15245008468628,1.34100997447968,0.0598200000822544,0.0,0.0,0.0,5.43056011199951,22.661169052124,2
168,2019,Burkina Faso,BFA,16178162030.0694,10.0,97.5758514404297,90.4944686889648,0.0,0.0,2.14627003669739,12.6708002090454,3.01021003723145,14.7087001800537,2.67569994926453,6.15245008468628,1.34100997447968,0.0598200000822544,0.0,0.0,0.0,5.78548002243042,23.878337860107397,3
169,2020,Burkina Faso,BFA,17933606353.1775,10.0,97.5758514404297,90.4944686889648,0.0,0.0,2.14627003669739,12.6708002090454,3.01021003723145,14.7087001800537,2.67569994926453,6.15245008468628,1.34100997447968,0.0598200000822544,0.0,0.0,0.0,5.86398506164551,25.095506668090795,4
170,2016,Burundi,BDI,2732808556.84172,0.0,0.0,0.0,0.0,0.0,0.908619999885559,9.27593994140625,0.0,17.9970207214355,1.63555002212524,5.59581995010376,0.0,0.0,0.0,0.0,0.0,4.69199991226196,20.784610748291,0
171,2017,Burundi,BDI,2748180473.71333,0.0,0.0,0.0,0.0,0.0,0.908619999885559,9.27593994140625,0.0,17.9970207214355,1.63555002212524,5.59581995010376,0.0,0.0,0.0,0.0,0.0,4.76202011108398,19.7648506164551,1
172,2018,Burundi,BDI,2668495742.88443,0.0,0.0,0.0,0.0,0.0,0.908619999885559,9.27593994140625,0.0,17.9970207214355,1.63555002212524,5.59581995010376,0.0,0.0,0.0,0.0,0.0,5.07864999771118,18.7934303283691,2
173,2019,Burundi,BDI,2631434363.22693,0.0,0.0,0.0,0.0,0.0,0.908619999885559,9.27593994140625,0.0,17.9970207214355,1.63555002212524,5.59581995010376,0.0,0.0,0.0,0.0,0.0,5.271975040435789,17.797840118408153,3
174,2020,Burundi,BDI,2841786382.19063,0.0,0.0,0.0,0.0,0.0,0.908619999885559,9.27593994140625,0.0,17.9970207214355,1.63555002212524,5.59581995010376,0.0,0.0,0.0,0.0,0.0,5.4653000831603995,16.8022499084472,4
175,2016,Cabo Verde,CPV,1662998677.88425,10.0,96.8644790649414,95.0284271240234,88.6996765136719,95.0569076538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.08446,40.84653,17.64119,5.28879022598267,17.8430099487305,0
176,2017,Cabo Verde,CPV,1768319144.00218,10.0,96.89493815104167,96.68561808268227,90.61444346110027,95.0569076538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09451,39.92847,17.15109,5.18174982070923,16.4125804901123,1
177,2018,Cabo Verde,CPV,1966503222.76759,10.0,96.92539723714194,98.34280904134113,92.52921040852864,95.0569076538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.10456,39.01040999999999,16.660989999999998,5.36885023117065,17.5685405731201,2
178,2019,Cabo Verde,CPV,1981845740.70615,10.0,96.9558563232422,100.0,94.443977355957,95.0569076538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11461,38.09234999999999,16.170889999999996,4.73345994949341,15.1536998748779,3
179,2020,Cabo Verde,CPV,1703698676.69742,10.0,96.98631540934247,101.65719095865887,96.35874430338536,95.0569076538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12466,37.174289999999985,15.680789999999995,4.548349857330323,17.0901908874512,4
180,2016,Cambodia,KHM,20016747754.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16285991668701,9.38502025604248,0
181,2017,Cambodia,KHM,22177200511.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16285991668701,9.38502025604248,1
182,2018,Cambodia,KHM,24571753583.4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16285991668701,9.38502025604248,2
183,2019,Cambodia,KHM,27089389786.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16285991668701,9.38502025604248,3
184,2020,Cambodia,KHM,25808561550.9514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16285991668701,9.38502025604248,4
185,2016,Cameroon,CMR,33814337900.2831,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65423011779785,12.6946897506714,0
186,2017,Cameroon,CMR,36098550141.5897,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15481996536255,15.9128103256226,1
187,2018,Cameroon,CMR,39973839064.6084,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13120007514954,16.8831596374512,2
